,id,name,album,key,mode,camelot,tempo,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness
956,dd4ca96e6c980dffb29c57a4f27c360f,,,C#,major,3B,150.0,2:49,67.0,61.0,77.0,55.0,12.0,0.0,34.0,6.0,-4 dB
957,19f39994730f2a79feb01707dfef77d8,,,G#,minor,1A,178.0,2:15,67.0,55.0,60.0,38.0,11.0,0.0,10.0,23.0,-9 dB
958,e5a388f569fa9f6096b0f689896ff8d2,,,C,minor,5A,95.0,2:36,67.0,76.0,79.0,69.0,25.0,0.0,14.0,17.0,-5 dB
959,1843687dfde15b8b15cdbdd69ce7f7f3,,,G,minor,6A,172.0,3:18,43.0,85.0,69.0,58.0,0.0,0.0,10.0,25.0,-5 dB
960,7032e8fd767187b3bd4c1a77f1922039,,,D,major,10B,91.0,2:20,67.0,60.0,82.0,29.0,11.0,0.0,10.0,34.0,-7 dB
961,abc766319f88bba82a0d1190bb5f492a,,,C#,major,3B,143.0,3:10,67.0,57.0,61.0,70.0,36.0,0.0,12.0,15.0,-14 dB
962,3e9d53ffb7d883f001d9000189dbe8ed,,,Bb,minor,3A,82.0,5:12,66.0,64.0,77.0,39.0,16.0,0.0,37.0,27.0,-6 dB
963,181b5b4329f1c266459b7069297c8f29,,,Bb,major,6B,144.0,3:07,66.0,67.0,90.0,39.0,17.0,0.0,11.0,19.0,-4 dB
964,01c6d15934504c71fc8376b060e1347d,,,D,major,10B,108.0,4:46,65.0,49.0,73.0,30.0,2.0,0.0,35.0,8.0,-10 dB
965,57d356ef86fde0d39d8fe0a18a545992,All My Life (feat. J. Cole),Almost Healed,Eb,major,5B,143.0,3:43,70.0,57.0,79.0,73.0,4.0,0.0,14.0,23.0,-6 dB
966,,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,,
968,a6a2dd085b9a3af3f64007ebdeeceb87,Thrift Shop (feat. Wanz),Thrift Shop (feat. Wanz),F#,minor,11A,95.0,3:55,69.0,53.0,78.0,66.0,6.0,0.0,5.0,29.0,-7 dB
969,77ecd81c5d560215bb2e58460a60e3d4,,,C#,minor,12A,130.0,3:42,67.0,89.0,77.0,84.0,17.0,0.0,43.0,5.0,-4 dB
970,5b3b9118cddb0de178537d04972810a0,,,G,major,9B,176.0,4:50,66.0,61.0,67.0,36.0,8.0,0.0,14.0,10.0,-5 dB
971,fcbd6e3d8098a0ab1f139239867ddf2f,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",Quality Control: Control The Streets Volume 2,F#,minor,11A,102.0,2:51,67.0,76.0,76.0,52.0,2.0,0.0,9.0,19.0,-5 dB
972,874d6687292b33bb8c69004856842689,,,F#,minor,11A,95.0,3:56,66.0,53.0,78.0,67.0,6.0,0.0,5.0,29.0,-7 dB
973,9d3bca6f93cfacaf1da96d325c7ba57e,,,A,minor,8A,140.0,7:26,66.0,59.0,79.0,30.0,22.0,0.0,11.0,12.0,-5 dB
974,77c675f0e5de5a32da1e0a617594506d,Pa las girlas (con DJ Urba) - Remix,Pa las girlas (con DJ Urba) [Remix],A,major,11B,98.0,4:20,73.0,83.0,85.0,58.0,15.0,0.0,9.0,6.0,-3 dB
975,bcd7b812f712b02056681c3a41f6952a,,,G,major,9B,100.0,2:59,54.0,48.0,86.0,28.0,5.0,0.0,35.0,5.0,-8 dB
976,a6b97db285a14bafdbb1dde441d37b28,Demons and Angels (feat. Juice WRLD),Hoodie SZN,D,minor,7A,77.0,3:34,68.0,55.0,81.0,18.0,1.0,0.0,11.0,17.0,-7 dB
977,9d3f47c8920cc0ae39ae728ac45a1e1b,,,A,major,11B,140.0,1:57,68.0,73.0,86.0,13.0,1.0,0.0,12.0,8.0,-6 dB
978,74a82187e799a6a3f6caee358e7b65d0,,,C#,minor,12A,106.0,3:38,67.0,57.0,60.0,17.0,49.0,0.0,9.0,29.0,-6 dB
979,8ec1556411e6b00e300f022380b16f09,,,F,minor,4A,105.0,3:15,67.0,70.0,69.0,59.0,11.0,0.0,14.0,15.0,-4 dB
980,3bbedd94c36025b3653d176ba3197a45,,,B,minor,10A,180.0,2:52,66.0,63.0,55.0,43.0,65.0,0.0,17.0,19.0,-8 dB
981,898c75762d03d7b258b61b2bb2c40c25,,,B,major,1B,134.0,3:39,67.0,70.0,71.0,56.0,1.0,0.0,18.0,3.0,-5 dB
982,3fc630dfd62890c70ef5cc76800bc416,,,A#,minor,3A,78.0,3:23,66.0,36.0,75.0,12.0,2.0,0.0,14.0,12.0,-7 dB
983,6a1c62ae084bbaa63d780d8afac4b5a0,,,C#,minor,12A,170.0,3:34,66.0,80.0,37.0,18.0,2.0,0.0,7.0,8.0,-5 dB
984,1799dee5e39005983b5257dd83a869d5,,,A,minor,8A,130.0,1:32,71.0,52.0,89.0,51.0,9.0,0.0,16.0,16.0,-6 dB
985,25c0a8bcacb1d53510e6553d33b90196,,,C,major,8B,139.0,3:06,67.0,85.0,83.0,87.0,33.0,0.0,7.0,24.0,-3 dB
986,997c5a91bb6548290c02c03926cc5f75,,,E,major,12B,168.0,2:22,66.0,83.0,58.0,95.0,22.0,0.0,14.0,4.0,-3 dB
987,359ca5718112713e1ba2f17e6d7211d2,,,C#,minor,12A,104.0,3:51,78.0,80.0,74.0,51.0,50.0,0.0,25.0,5.0,-3 dB
988,0b800e64a0c86c25120eb4ae8f87d88f,Streatham,PSYCHODRAMA,D,major,10B,124.0,3:25,64.0,62.0,89.0,64.0,50.0,0.0,11.0,9.0,-8 dB
989,fcd02830fb03815cb33f0c423fc58ccc,,,C,major,8B,103.0,3:02,65.0,51.0,77.0,51.0,32.0,0.0,9.0,34.0,-8 dB
990,4d2266d5db214a805984d57f9fc06284,,,C,minor,5A,121.0,2:08,64.0,39.0,96.0,51.0,15.0,0.0,11.0,44.0,-9 dB
991,2908a766a8eaa794f6684cb73de791e4,Environment,PSYCHODRAMA,B,minor,10A,84.0,3:22,62.0,49.0,50.0,52.0,54.0,0.0,45.0,46.0,-10 dB
992,1701b05a0e8da6efef185f7884b9419d,,,G,major,9B,126.0,2:46,71.0,57.0,82.0,75.0,33.0,0.0,11.0,12.0,-8 dB
993,9eb9f1dd00208811f586e9842430ca43,,,D,major,10B,115.0,3:53,29.0,82.0,79.0,77.0,28.0,0.0,8.0,3.0,-5 dB
994,04acce260e9173f00f7a07fc033361f1,,,B,minor,10A,120.0,3:17,66.0,63.0,86.0,82.0,5.0,0.0,11.0,7.0,-3 dB
995,81032f07238bb4fd290e64df1f66bef9,,,F,minor,4A,100.0,2:59,66.0,67.0,82.0,41.0,44.0,0.0,10.0,9.0,-5 dB
996,cdbf657f946b31ad91312ceaa5d891eb,,,D,major,10B,114.0,5:01,79.0,90.0,62.0,74.0,17.0,0.0,9.0,3.0,-5 dB
997,a480f7997f35d32d15295622578f108c,,,C#,major,3B,162.0,4:00,68.0,43.0,28.0,15.0,39.0,0.0,5.0,3.0,-8 dB
998,aa895bb5f248e73605d494558e1c6d2d,,,A,major,11B,135.0,2:59,68.0,73.0,87.0,23.0,11.0,0.0,31.0,18.0,-4 dB
999,d9c72ad152d8ed56988b390a178abdb4,,,D,major,10B,77.0,2:32,64.0,67.0,59.0,48.0,3.0,0.0,6.0,3.0,-8 dB
1000,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,
1002,002a9b82e52f92d99156383f6bcef25b,Both (feat. Drake),The Return of East Atlanta Santa,G,minor,6A,140.0,3:10,69.0,41.0,85.0,34.0,12.0,0.0,7.0,23.0,-8 dB
1003,920b505e2713b2bb79daca79db2ece9c,,,C#,major,3B,140.0,3:26,64.0,62.0,92.0,42.0,23.0,0.0,12.0,10.0,-7 dB
1004,b7afa7d35a414efd8c84faa5c2098c28,,,G,major,9B,72.0,6:27,78.0,53.0,72.0,34.0,7.0,0.0,22.0,12.0,-7 dB
1005,b3ab933078afeaece3b8319c9f12f6eb,,,B,major,1B,141.0,3:11,83.0,63.0,76.0,19.0,5.0,0.0,11.0,5.0,-6 dB
1006,805d1a3597dc63371c8189e67361eebc,,,C,minor,5A,107.0,3:34,66.0,55.0,78.0,18.0,23.0,0.0,13.0,8.0,-5 dB
1007,51ad4358c497b60a476606ee37771f17,,,C#,major,3B,156.0,5:02,66.0,39.0,40.0,10.0,22.0,0.0,13.0,9.0,-8 dB
1008,472ece33af14dcf48761d57f42e217da,,,Ab,major,4B,134.0,3:42,65.0,71.0,93.0,64.0,8.0,0.0,15.0,8.0,-2 dB
1009,1f373c14048743a21839b5accdc19bdd,,,A#,minor,3A,140.0,4:05,68.0,76.0,70.0,77.0,14.0,0.0,17.0,40.0,-6 dB
1010,e5eae5e26eb6ff2fa7d2227e19784444,,,D,major,10B,83.0,4:25,66.0,80.0,65.0,68.0,41.0,0.0,11.0,37.0,-6 dB
1011,4b4952289de3b5a43a268e822c31e548,,,C,major,8B,79.0,4:49,62.0,68.0,54.0,52.0,25.0,0.0,36.0,34.0,-2 dB
1012,4f233a57819b7da2d2e6d75c626aa535,,,C#,major,3B,126.0,5:31,67.0,69.0,71.0,31.0,15.0,0.0,47.0,27.0,-6 dB
1013,d770a78b272564e5edf02d8009014648,Nothings Into Somethings,More Life,B,minor,10A,97.0,2:33,68.0,23.0,77.0,26.0,33.0,0.0,36.0,16.0,-8 dB
1014,61419d2b07b05f7bb8274b8915d40f7c,,,C,major,8B,99.0,1:20,65.0,66.0,46.0,57.0,6.0,0.0,7.0,25.0,-6 dB
1015,7177fc717e29b62454c8a9c21604d9f3,,,F#,minor,11A,131.0,2:38,65.0,43.0,47.0,36.0,67.0,0.0,32.0,4.0,-8 dB
1016,a4ca8e395a6359e8c22e3c45b4f7c06a,,,C#,minor,12A,87.0,2:51,67.0,48.0,89.0,38.0,1.0,0.0,12.0,36.0,-4 dB
1017,de9c1ffd023f67cd229a8ddf4e44548f,,,C#,major,3B,83.0,4:14,66.0,74.0,62.0,35.0,6.0,0.0,37.0,31.0,-7 dB
1018,e68452d54cc3e8f984eda2695da70ab3,SMALL TOWN FAME,$ome $exy $ongs 4 U,C#,minor,12A,100.0,2:28,69.0,52.0,84.0,35.0,44.0,0.0,30.0,31.0,-6 dB
1019,d0f649e0a986a1bcb19cbfbf370691ba,Gyalchester,More Life,C#,major,3B,131.0,3:09,68.0,39.0,88.0,12.0,3.0,0.0,9.0,6.0,-8 dB
1020,0e3dc09df0d0d445a927964149d9659c,Sandra’s Rose,Scorpion,C#,major,3B,152.0,3:36,68.0,85.0,49.0,52.0,5.0,0.0,14.0,25.0,-5 dB
1021,9e04045dec230823c2b3338859271a6f,,,C#,major,3B,173.0,5:02,66.0,68.0,41.0,9.0,2.0,0.0,8.0,25.0,-5 dB
1022,207c2caf78aae962fc499643ceb0c366,Mob Ties,Scorpion,E,minor,9A,86.0,3:25,69.0,57.0,75.0,49.0,5.0,0.0,28.0,7.0,-8 dB
1023,f0cdd718d2aa35ebbaa188330ac47b23,MODERN JAM (feat. Teezo Touchdown),UTOPIA,A,minor,8A,109.0,4:15,71.0,54.0,52.0,53.0,0.0,0.0,54.0,4.0,-6 dB
1024,6d260a2ca4b0c6ff678335cedcebb368,,,F#,minor,11A,103.0,3:58,59.0,68.0,87.0,57.0,9.0,2.0,11.0,9.0,-7 dB
1025,ba74891b1da1c8a28dbe8fe5b633e53d,,,G,minor,6A,137.0,4:12,67.0,74.0,71.0,43.0,11.0,0.0,23.0,13.0,-4 dB
1026,a531a4bf3cdc17a0a58fe2381432ba3b,,,C,minor,5A,95.0,2:09,66.0,51.0,78.0,49.0,19.0,0.0,12.0,47.0,-6 dB
1027,cf58309fe56ddf7767d99f76a8ddfddf,,,B,minor,10A,106.0,2:25,66.0,16.0,77.0,53.0,59.0,2.0,10.0,4.0,-11 dB
1028,3417aae8770cb684b5c952a816978e74,,,E,major,12B,148.0,4:18,68.0,80.0,43.0,28.0,6.0,2.0,30.0,22.0,-6 dB
1029,7f785c69541e58f34610a5d681185337,,,D,major,10B,136.0,3:13,66.0,41.0,80.0,30.0,44.0,0.0,22.0,36.0,-9 dB
1030,b31ee2dc74c4e39c1488d2fc626eb602,,,G,minor,6A,100.0,4:24,66.0,48.0,65.0,15.0,27.0,0.0,18.0,5.0,-8 dB
1031,d060398f32ffb24bec794cbd77ef4bc7,,,G,major,9B,103.0,2:18,70.0,61.0,72.0,72.0,2.0,0.0,3.0,17.0,-5 dB
1032,accf30b5f3fd64a273e338b6a9294729,,,Ab,major,4B,147.0,2:30,66.0,76.0,65.0,31.0,1.0,0.0,21.0,15.0,-4 dB
1033,f8ccb5245051c2cf6e03b1ab0c994878,Had Enough (feat. Quavo & Offset),Heaven Or Hell,D,major,10B,148.0,2:37,69.0,79.0,75.0,67.0,26.0,0.0,13.0,11.0,-5 dB
1034,fc5a03f28f45afe6dd2d0011795d41f3,,,A,minor,8A,102.0,3:57,66.0,40.0,89.0,76.0,45.0,0.0,8.0,13.0,-6 dB
1035,55f4876baeb6d84db8099dff9b134476,,,C,major,8B,140.0,3:18,66.0,39.0,87.0,11.0,47.0,0.0,10.0,13.0,-6 dB
1036,996e54cebc07a25ef0e5b3c6e3e63a02,,,D,major,10B,89.0,4:03,53.0,63.0,78.0,23.0,26.0,0.0,7.0,17.0,-2 dB
1037,02e68cb56703bce78b967761b6653bb5,,,B,minor,10A,122.0,2:43,71.0,69.0,73.0,46.0,5.0,0.0,9.0,12.0,-5 dB
1038,cb722e2e2dd25bdf1a5a04e7126049e4,,,C#,major,3B,140.0,2:31,65.0,70.0,57.0,33.0,3.0,0.0,69.0,9.0,-6 dB
1039,57654b89d9496f8e1b7ab0c402a20295,,,Ab,major,4B,80.0,5:21,67.0,58.0,56.0,24.0,79.0,0.0,32.0,15.0,-10 dB
1040,66b30c4e683d2efd6beca78163c51619,,,F,major,7B,80.0,3:22,72.0,65.0,59.0,37.0,48.0,0.0,9.0,5.0,-7 dB
1041,48a50d59a232b7115859dfeaf5cc2550,Bum Bum Tam Tam,Bum Bum Tam Tam,C#,major,3B,132.0,3:33,71.0,68.0,90.0,66.0,35.0,0.0,26.0,12.0,-4 dB
1042,034427b3728395a7125de178bcbf45b6,My Collection,HNDRXX,Ab,minor,1A,80.0,4:15,68.0,46.0,70.0,41.0,73.0,0.0,10.0,45.0,-8 dB
1043,8d61efa803c6f73c3b5910ab19ae278d,,,G#,minor,1A,110.0,3:34,64.0,55.0,72.0,29.0,12.0,0.0,12.0,5.0,-7 dB
1044,986b92fdc70704f01dd223550500d295,,,G,major,9B,160.0,2:36,66.0,46.0,73.0,43.0,4.0,0.0,8.0,42.0,-10 dB
1045,c7afdfc534118c0696975c873f183e37,,,D#,minor,2A,110.0,4:04,66.0,68.0,72.0,48.0,2.0,0.0,13.0,4.0,-6 dB
1046,e95c44e9559fca2b249a53ffc71baf42,,,Bb,major,6B,180.0,3:42,66.0,72.0,37.0,35.0,27.0,0.0,10.0,25.0,-6 dB
1047,db3c978b75597e43db217473cf6f1069,,,F,minor,4A,138.0,2:37,66.0,69.0,68.0,32.0,65.0,0.0,12.0,13.0,-6 dB
1048,ae1708d1357be9a7137936598b0eb278,,,C#,minor,12A,170.0,2:44,66.0,55.0,59.0,32.0,27.0,0.0,8.0,14.0,-8 dB
1049,fb27d80eee0a1ada76c653e788819c38,,,D#,minor,2A,118.0,2:44,66.0,36.0,84.0,63.0,10.0,0.0,12.0,44.0,-11 dB
1050,a0f24ee241ebcebd0c167b8b7a52b34b,,,E,minor,9A,84.0,4:52,66.0,67.0,49.0,57.0,52.0,69.0,7.0,12.0,-4 dB
1051,6e65b46573b0eea75518e4a56358a22f,,,A,minor,8A,120.0,2:14,67.0,54.0,89.0,96.0,63.0,0.0,9.0,9.0,-6 dB
1052,81fe6264fcdbb38678671be986b4fda9,Rhymes Like Dimes,Operation: Doomsday (Complete),C,major,8B,100.0,4:18,68.0,75.0,65.0,76.0,66.0,0.0,17.0,27.0,-6 dB
1053,442bec6de6ff0498893d538829dc1ba0,,,Ab,major,4B,141.0,2:59,69.0,92.0,80.0,70.0,18.0,1.0,14.0,19.0,-6 dB
1054,80187a7d35f7ef2d9bb20442e8fee1b8,,,F,minor,4A,137.0,2:54,68.0,50.0,82.0,52.0,49.0,0.0,5.0,15.0,-8 dB
1055,e44da9484fbcf94289ab3f91924d39d1,,,G,minor,6A,145.0,3:23,66.0,88.0,76.0,39.0,40.0,0.0,12.0,19.0,-6 dB
1056,a7b03e9b2df8c98b14706738a65e5f84,,,G#,minor,1A,93.0,3:01,66.0,78.0,80.0,78.0,6.0,0.0,12.0,26.0,-5 dB
1057,41911470f53bb6fb777178c803688c86,,,F#,minor,11A,94.0,2:54,66.0,83.0,87.0,61.0,28.0,0.0,9.0,21.0,-4 dB
1058,87a73b692c75c4a2a0cc67b4d3ee7ac8,,,C,minor,5A,122.0,3:09,66.0,61.0,85.0,65.0,47.0,0.0,9.0,28.0,-6 dB
1059,3b5e4196747fbf68d99c68cba3c6d6c0,,,C#,minor,12A,130.0,4:45,66.0,53.0,80.0,27.0,24.0,0.0,37.0,8.0,-8 dB
1060,4d6d9a1b8d82faf53f0b9f6a0ef2ab46,,,E,minor,9A,136.0,5:23,67.0,70.0,63.0,84.0,59.0,0.0,38.0,4.0,-7 dB
1061,c8d92f1543447acaff38bdeedc44feac,,,A,minor,8A,110.0,3:50,67.0,93.0,62.0,23.0,2.0,0.0,16.0,4.0,-2 dB
1062,5cf3652a51ee7805716b81f5c9751a34,,,D#,minor,2A,130.0,3:25,66.0,79.0,73.0,83.0,46.0,0.0,10.0,8.0,-2 dB
1063,2b64299948f76ea38471fc0adc55540f,,,F#,minor,11A,160.0,2:38,66.0,73.0,71.0,46.0,17.0,0.0,10.0,12.0,-5 dB
1064,415e04562c14a94b7b371ae698bf9d4e,,,F,minor,4A,169.0,3:46,66.0,66.0,59.0,53.0,39.0,0.0,10.0,35.0,-4 dB
1065,89f141bc6855f00961eaed50703930a3,,,E,minor,9A,113.0,2:39,67.0,83.0,78.0,78.0,13.0,0.0,78.0,10.0,-3 dB
1066,000951146eedf6c928a58279305f5316,,,C,minor,5A,170.0,5:22,35.0,51.0,40.0,54.0,58.0,0.0,86.0,25.0,-9 dB
1067,bef8cec3e67594da822e5261cfbbd4a0,,,D,major,10B,76.0,2:55,49.0,64.0,61.0,68.0,14.0,0.0,9.0,11.0,-7 dB
1068,1ea1e1a5bd59137f6cd2fea9964b6a0f,,,A#,minor,3A,140.0,3:38,66.0,68.0,85.0,32.0,15.0,0.0,10.0,37.0,-8 dB
1069,9cec8dc1ccf59380cead42b2d8d5a41d,,,D,minor,7A,95.0,3:07,64.0,56.0,84.0,57.0,22.0,0.0,11.0,14.0,-8 dB
1070,97a1f702876c60dbe9ac20a8db2ae6ec,,,C#,major,3B,92.0,2:28,67.0,60.0,59.0,73.0,5.0,0.0,7.0,7.0,-10 dB
1071,227b6b9269a144978251e6670b14089a,,,F#,minor,11A,120.0,2:44,66.0,73.0,85.0,70.0,44.0,0.0,7.0,28.0,-3 dB
1072,ef647c01e553e1d893fef7e11f53d1c2,,,A#,minor,3A,122.0,1:54,67.0,61.0,65.0,47.0,14.0,0.0,33.0,41.0,-10 dB
1073,d8c93b5f2aae6c39cfdd52869006c50b,,,F,minor,4A,132.0,2:59,70.0,58.0,89.0,39.0,7.0,9.0,10.0,8.0,-7 dB
1074,9a90bbb6be493ba88964a9210c583c0a,,,Ab,major,4B,88.0,3:10,66.0,62.0,66.0,49.0,39.0,0.0,10.0,31.0,-7 dB
1075,c23b4d8071c96f29b483e7d54e5587d6,,,G,minor,6A,82.0,3:48,66.0,69.0,63.0,43.0,24.0,0.0,9.0,34.0,-6 dB
1076,795df5f49b4b8db380d86ac0e015f6d9,,,C#,minor,12A,144.0,4:04,66.0,55.0,52.0,46.0,39.0,0.0,36.0,19.0,-9 dB
1077,7a0fb46c94aa02a2980f712d6dd5469c,,,A,major,11B,195.0,1:48,66.0,83.0,71.0,40.0,0.0,0.0,23.0,27.0,-4 dB
1078,c5ea8210d863df939ce454276727a58b,Congolaise,Congolaise,B,minor,10A,125.0,2:54,61.0,82.0,82.0,29.0,6.0,0.0,9.0,8.0,-6 dB
1079,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,
1081,62a9bd86ac00d5107d91f20773b72603,E. Coli (feat. Earl Sweatshirt),Bread,B,minor,10A,96.0,2:12,69.0,56.0,32.0,40.0,21.0,0.0,33.0,13.0,-9 dB
1082,66e34d12351ca86c4b361799e14686e3,,,C#,minor,12A,105.0,3:08,67.0,78.0,67.0,50.0,17.0,0.0,16.0,7.0,-5 dB
1083,05ff6fbaa51d1ae6827a6adb4977cfbd,,,E,minor,9A,104.0,2:52,65.0,66.0,69.0,6.0,84.0,0.0,63.0,21.0,-9 dB
1084,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,,
1086,3a87596cc82ba8d7465db04b38e17850,,,F,minor,4A,130.0,4:07,58.0,62.0,89.0,44.0,37.0,0.0,11.0,6.0,-5 dB
1087,e05806e8060eec881848dff20a5904d2,,,G#,minor,1A,93.0,2:48,64.0,59.0,70.0,51.0,30.0,0.0,11.0,27.0,-7 dB
1088,39e46c8805380ef6a5fe89967e4b65e8,,,B,minor,10A,124.0,2:31,49.0,48.0,76.0,47.0,17.0,2.0,10.0,36.0,-10 dB
1089,c001c629736f49cd6b588c2c25b2c3a7,,,D,major,10B,131.0,4:44,66.0,55.0,87.0,50.0,25.0,0.0,14.0,26.0,-6 dB
1090,25d417a26574bb9c7b406397caaee0c4,3 A.M.,Levon James,C#,major,3B,140.0,2:06,71.0,49.0,89.0,7.0,4.0,0.0,10.0,47.0,-8 dB
1091,852eeba05c2fcde21d6c6b8ee061a37f,Prada (feat. D-Block Europe) - Valexus Remix,Prada (feat. D-Block Europe) [Valexus Remix],C#,major,3B,154.0,2:15,70.0,75.0,67.0,56.0,2.0,1.0,11.0,12.0,-11 dB
1092,36ac4e492d289f4287e9c2ae11b46041,,,Bb,major,6B,83.0,2:42,66.0,55.0,77.0,42.0,78.0,0.0,10.0,24.0,-4 dB
1093,ed378d3ffc1ac4eab5c6300009cddcf1,,,D,minor,7A,126.0,3:32,64.0,38.0,68.0,26.0,29.0,0.0,17.0,5.0,-12 dB
1094,d19e470d0ba7b0f39ce3ab10c2686f1a,,,F,minor,4A,80.0,2:33,65.0,46.0,48.0,38.0,90.0,2.0,15.0,13.0,-9 dB
1095,3e2284d54dd10aeca1932875ab88d6f7,,,A,minor,8A,100.0,3:38,66.0,53.0,68.0,61.0,67.0,1.0,14.0,5.0,-7 dB
1096,15b91d970fbb8cd4eea91aa7ba143000,,,F,minor,4A,105.0,3:28,66.0,53.0,73.0,30.0,70.0,0.0,24.0,8.0,-8 dB
1097,f9d11568f5008818a14998361780af9e,,,C#,major,3B,140.0,3:33,66.0,82.0,54.0,45.0,16.0,0.0,34.0,5.0,-5 dB
1098,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,
1100,,,,,,,,,,,,,,,,,
1101,8d164d7ff3a8ce9b6d651d1befab2311,,,G,major,9B,142.0,2:07,64.0,43.0,63.0,16.0,36.0,0.0,23.0,4.0,-7 dB
1102,f1bbef5ef83596868082baa5b53a0dc6,lost souls (with Brent Faiyaz),The Melodic Blue (Deluxe),C#,minor,12A,170.0,4:29,68.0,35.0,65.0,18.0,49.0,0.0,15.0,40.0,-8 dB
1103,76d1f6813a0d081b18730ff0c8407731,,,A#,minor,3A,174.0,3:39,66.0,65.0,68.0,74.0,30.0,0.0,14.0,15.0,-4 dB
1104,593d9f02fe24412748a16705dd62327f,,,B,major,1B,87.0,3:48,66.0,71.0,83.0,64.0,25.0,0.0,17.0,14.0,-5 dB
1105,27d6fced2e25f96fcab02dfce60885bf,,,A,minor,8A,113.0,3:35,66.0,54.0,67.0,33.0,1.0,0.0,66.0,14.0,-11 dB
1106,40f6b9276c8ff88f1b4e0440533cc7a4,,,A#,minor,3A,142.0,3:02,67.0,63.0,53.0,51.0,18.0,0.0,13.0,11.0,-6 dB
1107,5e7481149490c8136304d6bbd2523022,,,D,major,10B,135.0,3:24,65.0,37.0,71.0,42.0,73.0,0.0,13.0,5.0,-7 dB
1108,a8054e45c68fc7ee6320f8ba35df86c5,,,D,minor,7A,162.0,2:22,67.0,59.0,60.0,35.0,2.0,0.0,13.0,19.0,-7 dB
1109,f2aa7825a65cd85ebf39035433f9f5d7,,,F#,minor,11A,160.0,6:45,71.0,66.0,73.0,78.0,1.0,0.0,35.0,24.0,-5 dB
1110,63bc44bfbe46b1ae94d9ea2f9576ae0c,,,G,major,9B,110.0,3:28,65.0,62.0,82.0,30.0,5.0,0.0,11.0,25.0,-8 dB
1111,704bf68d427217ad6a4ca8d805021aa4,,,D#,minor,2A,141.0,3:46,66.0,70.0,92.0,78.0,34.0,0.0,10.0,19.0,-7 dB
1112,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,,,,,,
1114,,,,,,,,,,,,,,,,,
1115,855be089cbfa95e0b396561804b4cb94,,,A,minor,8A,83.0,2:19,67.0,54.0,36.0,23.0,47.0,0.0,48.0,11.0,-11 dB
1116,79c7cd449ccf1fa785d2181dc63efe6d,,,F#,minor,11A,148.0,2:36,66.0,46.0,78.0,51.0,35.0,0.0,9.0,11.0,-8 dB
1117,d09e821fb599acd6c9a8885fab16db4f,,,D#,minor,2A,142.0,3:02,65.0,69.0,65.0,54.0,59.0,0.0,11.0,8.0,-11 dB
1118,9fc18e86d2e223e4064993589222e3d9,,,B,minor,10A,90.0,2:11,67.0,60.0,91.0,78.0,2.0,0.0,18.0,15.0,-5 dB
1119,689866cf6c528f91220f178e2381f958,,,C#,minor,12A,100.0,3:36,65.0,34.0,76.0,22.0,78.0,0.0,11.0,4.0,-9 dB
1120,d2c814f4e7a8ea1a30ba7585f7ccd957,,,A#,minor,3A,144.0,2:21,67.0,81.0,65.0,83.0,17.0,0.0,14.0,13.0,-9 dB
1121,0bebd94e24684bfafbc1b85e410bdf89,,,C,major,8B,112.0,3:32,66.0,67.0,80.0,88.0,60.0,0.0,11.0,5.0,-4 dB
1122,dd77869ab5cdad8b6ce475555fe7075e,,,F,major,7B,125.0,3:54,66.0,76.0,70.0,71.0,37.0,0.0,11.0,5.0,-8 dB
1123,,,,,,,,,,,,,,,,,
1124,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,
1126,,,,,,,,,,,,,,,,,
1127,c52706cb21fe6548c7ae850e89400e42,,,B,minor,10A,189.0,2:11,66.0,56.0,49.0,25.0,53.0,0.0,11.0,42.0,-7 dB
1128,6e31414e76395907e776b6426d1a3053,,,F,minor,4A,75.0,3:20,65.0,52.0,76.0,9.0,7.0,0.0,11.0,10.0,-5 dB
1129,ca9c7bf5162c1ae53f8edf9d756fc75d,,,G#,minor,1A,147.0,3:04,64.0,54.0,76.0,83.0,15.0,0.0,13.0,38.0,-8 dB
1130,b3456ad307228e28e774806685a00a96,,,G,minor,6A,142.0,3:02,65.0,49.0,61.0,22.0,34.0,4.0,10.0,3.0,-8 dB
1131,eb66065f35cdf891e7996bd70388d4f9,,,D#,minor,2A,134.0,3:36,65.0,64.0,65.0,88.0,4.0,0.0,11.0,4.0,-7 dB
1132,d8242f829630872846a785d026d5e144,,,Bb,major,6B,125.0,3:19,65.0,42.0,53.0,11.0,10.0,0.0,10.0,4.0,-9 dB
1133,df0adc45add8af326c137985602ee920,,,F,minor,4A,128.0,2:46,69.0,69.0,62.0,47.0,1.0,0.0,40.0,5.0,-6 dB
1134,d4c73471becd26fafc0792ba222e25ea,,,C#,major,3B,148.0,1:58,65.0,66.0,73.0,44.0,30.0,0.0,21.0,27.0,-9 dB
